symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
SOXL,Short,483,2025-06-09T19:30:00.0000000Z,2025-06-09T19:35:00.0000000Z,2025-06-09T19:50:00.0000000Z,20.71,20.699645,20.8350,,20.6052975,EndOfDay,45.5698425,0.6970374201174688781352739093
SOXL,Long,287,2025-06-16T13:30:00.0000000Z,2025-06-16T13:35:00.0000000Z,2025-06-16T19:50:00.0000000Z,21.07,21.080535,20.820,,21.879055,EndOfDay,229.175240,3.0649240984896463047191356248
SOXL,Short,287,2025-06-18T13:30:00.0000000Z,2025-06-18T13:35:00.0000000Z,2025-06-18T13:40:00.0000000Z,21.57,21.559215,21.820,,21.8309100,Stop,-77.9764650,-1.0418352282531587322890503672
SOXL,Long,437,2025-06-24T13:15:00.0000000Z,2025-06-24T13:20:00.0000000Z,2025-06-24T19:50:00.0000000Z,22.75,22.761375,22.590,,23.9430225,EndOfDay,516.3799575,6.8950984682713347921225382932
SOXL,Long,296,2025-06-26T18:05:00.0000000Z,2025-06-26T18:10:00.0000000Z,2025-06-26T19:50:00.0000000Z,25.2,25.21260,24.960,,25.167410,EndOfDay,-13.376240,-0.178899445764053840063341251
SOXL,Short,368,2025-07-11T13:30:00.0000000Z,2025-07-11T13:35:00.0000000Z,2025-07-11T13:45:00.0000000Z,26.67,26.656665,26.860,,26.8734300,Stop,-79.7695200,-1.0660486389455824132589077139
SOXL,Short,365,2025-07-18T13:15:00.0000000Z,2025-07-18T13:20:00.0000000Z,2025-07-18T13:25:00.0000000Z,27.39,27.376305,27.50,,27.513750,Stop,-50.167425,-1.1111605157847932414406402846
SOXL,Long,295,2025-07-18T13:25:00.0000000Z,2025-07-18T13:30:00.0000000Z,2025-07-18T14:00:00.0000000Z,27.63,27.643815,27.390,,27.3763050,Stop,-78.9154500,-1.0539566219490573843153477927
TSLL,Long,645,2025-07-21T18:05:00.0000000Z,2025-07-21T18:10:00.0000000Z,2025-07-21T19:00:00.0000000Z,12.5,12.50625,12.390,,12.3838050,Stop,-78.9770250,-1.0532903225806451612903225806
SOXL,Long,284,2025-07-29T13:30:00.0000000Z,2025-07-29T13:35:00.0000000Z,2025-07-29T15:00:00.0000000Z,27.77,27.783885,27.520,,27.5062400,Stop,-78.8511800,-1.0521439263315459385717263202
SOXL,Long,358,2025-08-12T18:15:00.0000000Z,2025-08-12T18:20:00.0000000Z,2025-08-12T18:40:00.0000000Z,27.9,27.91395,27.720,,27.7061400,Stop,-74.3959800,-1.0714617169373549883990719258
SOXL,Long,220,2025-08-13T13:30:00.0000000Z,2025-08-13T13:35:00.0000000Z,2025-08-13T15:00:00.0000000Z,28.945,28.9594725,28.620,,28.6056900,Stop,-77.8321500,-1.0421536354196584406689790778
SOXL,Short,365,2025-08-18T19:10:00.0000000Z,2025-08-18T19:15:00.0000000Z,2025-08-18T19:45:00.0000000Z,27.35,27.336325,27.50,,27.513750,Stop,-64.760125,-1.0840079425691156254773178555
SOXL,Long,365,2025-08-25T13:25:00.0000000Z,2025-08-25T13:30:00.0000000Z,2025-08-25T13:30:00.0000000Z,27.33,27.343665,27.150,,27.1364250,Stop,-75.6426000,-1.0700952676012702346836031291
SOXL,Long,362,2025-08-25T16:40:00.0000000Z,2025-08-25T16:45:00.0000000Z,2025-08-25T16:50:00.0000000Z,27.56,27.573780,27.40,,27.386300,Stop,-67.867760,-1.078835309011393716192887559
SOXL,Short,247,2025-08-25T19:55:00.0000000Z,2025-08-25T20:00:00.0000000Z,2025-08-25T20:00:00.0000000Z,27.24,27.226380,27.530,,27.253620,EndOfDay,-6.728280,-0.0897174099202951057242605889
SOXL,Short,342,2025-08-26T19:35:00.0000000Z,2025-08-26T19:40:00.0000000Z,2025-08-26T19:50:00.0000000Z,27.86,27.846070,28.0650,,28.07903250,Stop,-79.67317500,-1.0640958297172612250491024528
SOXL,Long,354,2025-08-27T18:10:00.0000000Z,2025-08-27T18:15:00.0000000Z,2025-08-27T19:05:00.0000000Z,28.17,28.184085,28.020,,28.0059900,Stop,-63.0456300,-1.0853825761038486150470792577
TSLL,Short,761,2025-09-09T19:05:00.0000000Z,2025-09-09T19:10:00.0000000Z,2025-09-09T19:50:00.0000000Z,13.13,13.123435,13.210,,13.1815875,EndOfDay,-44.2540525,-0.6717784323918442788655923295
SOXL,Short,305,2025-09-19T18:45:00.0000000Z,2025-09-19T18:50:00.0000000Z,2025-09-19T19:25:00.0000000Z,32.79,32.773605,32.920,,32.9364600,Stop,-49.6707750,-1.1124355340004781584070494211
TSLL,Long,312,2025-09-19T13:25:00.0000000Z,2025-09-19T13:30:00.0000000Z,2025-09-19T19:50:00.0000000Z,19.34,19.349670,19.110,,19.660165,EndOfDay,96.874440,1.2955104935953602870613760587
