symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
DKNG,Long,289,2025-06-04T18:10:00.0000000Z,,,34.51,,34.373301620753011674960,,,NoFill,0,0
DKNG,Long,280,2025-06-06T18:45:00.0000000Z,,,35.685,,35.463089252126507391240,,,NoFill,0,0
DKNG,Long,275,2025-06-09T17:35:00.0000000Z,2025-06-09T17:40:00.0000000Z,2025-06-09T19:50:00.0000000Z,36.255,36.2731275,36.0879674811250714487400,,36.251865,EndOfDay,-5.8471875,-0.1148331055980413508191551647
DKNG,Long,262,2025-06-11T16:35:00.0000000Z,2025-06-11T16:40:00.0000000Z,2025-06-11T18:00:00.0000000Z,38.09,38.109045,37.7576421090092346103800,,37.73876328795472999307481000,Stop,-97.01380855586074181439978000,-1.0537241483736135195410718221
DKNG,Long,264,2025-06-12T17:20:00.0000000Z,2025-06-12T17:25:00.0000000Z,2025-06-12T19:50:00.0000000Z,37.825,37.8439125,37.6276674373775332864200,,37.911035,EndOfDay,17.7203400,0.3104001505790973315926730857
DKNG,Long,263,2025-06-12T19:50:00.0000000Z,2025-06-13T13:30:00.0000000Z,2025-06-12T19:55:00.0000000Z,37.93,37.948965,37.6976537990253724608600,,37.9810,EndOfDay,8.425205,0.1274714373086548738982859325
HOOD,Long,130,2025-06-16T19:00:00.0000000Z,2025-06-16T19:05:00.0000000Z,2025-06-16T19:50:00.0000000Z,76.57,76.608285,75.9701955687294238546200,,76.821570,EndOfDay,27.727050,0.3342556537495108481697848568
DKNG,Long,263,2025-06-16T19:20:00.0000000Z,2025-06-16T19:25:00.0000000Z,2025-06-16T19:50:00.0000000Z,37.9,37.91895,37.7176499023533265107000,,37.8560625,EndOfDay,-16.5394125,-0.3124067038972905547582881102
DKNG,Long,241,2025-06-23T19:20:00.0000000Z,2025-06-23T19:25:00.0000000Z,2025-06-23T19:50:00.0000000Z,41.345,41.3656725,41.101990390609549446120,,41.439270,EndOfDay,17.7369975,0.2791144995393661276386237134
BROS,Long,141,2025-06-24T17:45:00.0000000Z,2025-06-24T17:50:00.0000000Z,2025-06-24T19:50:00.0000000Z,70.72,70.755360,70.206318784446668988240,,70.424770,EndOfDay,-46.613190,-0.6021223737580921274281786107
DKNG,Long,232,2025-06-25T16:40:00.0000000Z,2025-06-25T16:45:00.0000000Z,2025-06-25T17:45:00.0000000Z,42.91,42.931455,42.701678656845873433320,,42.6803278175174504966033400,Stop,-58.2615063359514847880251200,-1.092920093667351480583565151
HOOD,Long,118,2025-06-26T18:05:00.0000000Z,2025-06-26T18:25:00.0000000Z,2025-06-26T18:35:00.0000000Z,84.33,84.372165,83.88365346076723907880,,83.841711634036855459260600,Stop,-62.593497183651055807249200,-1.0858563685030981675864409939
DKNG,Long,229,2025-07-10T17:55:00.0000000Z,2025-07-10T18:00:00.0000000Z,2025-07-10T19:50:00.0000000Z,43.54,43.561770,43.261569550028586828840,,44.4427675,EndOfDay,201.7484275,2.934697466589053061627865243
DKNG,Long,223,2025-07-21T16:00:00.0000000Z,2025-07-21T16:05:00.0000000Z,2025-07-21T19:50:00.0000000Z,44.65,44.672325,44.311364974746174445440,,44.497740,EndOfDay,-38.932455,-0.48366851669303981937383939
DKNG,Long,223,2025-07-23T19:50:00.0000000Z,2025-07-23T19:55:00.0000000Z,2025-07-23T19:55:00.0000000Z,44.81,44.832405,44.571314318009577093360,,44.817580,EndOfDay,-3.305975,-0.0567810382468716264043770826
HOOD,Long,93,2025-07-28T19:45:00.0000000Z,2025-07-28T19:50:00.0000000Z,2025-07-28T19:50:00.0000000Z,106.565,106.6182825,105.799382708204877703440,,106.5017225,EndOfDay,-10.8400800,-0.1423373179085649869195668063
AFRM,Long,148,2025-07-28T18:55:00.0000000Z,2025-07-28T19:15:00.0000000Z,2025-07-28T19:50:00.0000000Z,67.53,67.563765,67.106922768613791263040,,67.576195,EndOfDay,1.839640,0.0272085178340087230087400921
AFRM,Long,127,2025-08-15T18:30:00.0000000Z,2025-08-15T18:35:00.0000000Z,2025-08-15T19:50:00.0000000Z,78.21,78.249105,77.58488091246171337920,,78.620670,EndOfDay,47.188755,0.559397057365196165048776385
DKNG,Long,211,2025-08-22T19:00:00.0000000Z,2025-08-22T19:05:00.0000000Z,2025-08-22T19:50:00.0000000Z,47.275,47.2986375,47.070827234003833323360,,47.2313725,EndOfDay,-14.1929150,-0.295267641718709271637707665
BROS,Long,152,2025-08-22T19:55:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:00:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:10:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:25:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:30:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:35:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-22T20:55:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:05:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:10:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:15:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:20:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:35:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:40:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:45:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T12:50:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:00:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:05:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:10:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:15:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:20:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
BROS,Long,152,2025-08-25T13:25:00.0000000Z,,,65.5,,65.08731633249043222920,,,NoFill,0,0
DKNG,Long,212,2025-08-25T19:20:00.0000000Z,2025-08-25T19:25:00.0000000Z,2025-08-25T19:50:00.0000000Z,47.1,47.12355,46.79088178741247662560,,46.9814975,EndOfDay,-30.1151300,-0.4270095387085614146895363103
BROS,Long,141,2025-08-26T15:55:00.0000000Z,2025-08-26T16:00:00.0000000Z,2025-08-26T19:50:00.0000000Z,70.77,70.805385,70.326295404414393287280,,72.3588025,EndOfDay,219.0318675,3.2424363090189999469126716331
HOOD,Long,81,2025-09-19T17:50:00.0000000Z,2025-09-19T17:55:00.0000000Z,2025-09-19T19:50:00.0000000Z,123.14,123.201570,122.47613288371855527000,,124.477730,EndOfDay,103.368960,1.7591600586161539496911988413
MARA,Long,539,2025-09-23T13:15:00.0000000Z,2025-09-23T13:20:00.0000000Z,2025-09-23T13:40:00.0000000Z,18.54,18.549270,18.436407268373633952480,,18.4271890647394471355037600,Stop,-65.8016241054379939634733600,-1.0816762406983363969256677514
DKNG,Long,226,2025-09-23T17:15:00.0000000Z,2025-09-23T17:20:00.0000000Z,2025-09-23T17:40:00.0000000Z,44.19,44.212095,43.921440959851070473560,,43.8994802393711449383232200,Stop,-70.6509359021212439389522800,-1.0755562195821292669278460179
AFRM,Long,138,2025-10-20T19:45:00.0000000Z,2025-10-21T13:30:00.0000000Z,2025-10-20T19:50:00.0000000Z,72.02,72.056010,71.696028482379245701320,,72.473745,EndOfDay,57.647430,1.1604345766442649004425597603
BROS,Long,178,2025-10-20T16:55:00.0000000Z,2025-10-20T17:00:00.0000000Z,2025-10-20T19:50:00.0000000Z,55.955,55.9829775,55.5541740708883389679800,,56.4367675,EndOfDay,80.7746200,1.0582704549264050517810638095
BROS,Long,174,2025-10-23T19:50:00.0000000Z,2025-10-23T19:55:00.0000000Z,2025-10-23T19:55:00.0000000Z,57.21,57.238605,56.978896433005065019080,,57.111430,EndOfDay,-22.128450,-0.4896834997456216231379565876
CRWV,Long,73,2025-10-27T19:30:00.0000000Z,2025-10-27T19:35:00.0000000Z,2025-10-27T19:50:00.0000000Z,135.87,135.937935,134.87371694705006617080,,135.502215,EndOfDay,-31.807560,-0.4094273713852310121504469615
LCID,Long,759,2025-12-03T18:50:00.0000000Z,2025-12-03T18:55:00.0000000Z,2025-12-03T20:50:00.0000000Z,13.165,13.1715825,13.0924486539779141327400,,13.553220,EndOfDay,289.6628625,4.8226835821108309403857216448
BROS,Long,162,2025-12-12T19:45:00.0000000Z,2025-12-12T19:55:00.0000000Z,2025-12-12T20:30:00.0000000Z,61.4,61.43070,60.998113201923829036920,,60.9676141453228671224015400,Stop,-75.0199084576955261709505200,-1.0705039005734788154835958593
AFRM,Long,127,2025-12-22T20:50:00.0000000Z,2025-12-22T20:55:00.0000000Z,2025-12-22T20:55:00.0000000Z,78.63,78.669315,78.18476401230033487440,,78.5257175,EndOfDay,-18.2368825,-0.2963516815468855159069712992
DKNG,Long,287,2025-12-26T18:30:00.0000000Z,2025-12-26T18:35:00.0000000Z,2025-12-26T20:50:00.0000000Z,34.8,34.81740,34.543268499040621098600,,34.932525,EndOfDay,33.040875,0.4199626806736791094284557743
DKNG,Long,288,2025-12-30T19:35:00.0000000Z,2025-12-30T19:45:00.0000000Z,2025-12-30T20:50:00.0000000Z,34.685,34.7023425,34.5882597315285177107400,,34.702640,EndOfDay,0.0856800,0.0026077557898182250485496973
DKNG,Long,274,2026-01-05T19:15:00.0000000Z,2026-01-05T19:45:00.0000000Z,2026-01-05T20:50:00.0000000Z,36.45,36.468225,36.282929488572623434680,,36.411785,EndOfDay,-15.464560,-0.3045945342400843922291652073
