symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
DKNG,Long,1448,2025-06-04T18:10:00.0000000Z,,,34.51,,34.375364420753011674960,,,NoFill,0,0
DKNG,Long,1378,2025-06-09T17:35:00.0000000Z,2025-06-09T17:40:00.0000000Z,2025-06-09T19:50:00.0000000Z,36.255,36.2731275,36.0901331811250714487400,,36.251865,EndOfDay,-29.2997250,-0.1161921317050958190923141201
DKNG,Long,1145,2025-06-11T16:35:00.0000000Z,2025-06-11T16:40:00.0000000Z,2025-06-11T18:00:00.0000000Z,38.09,38.109045,37.7599080090092346103800,,37.74102805500472999307481000,Stop,-421.37940201958415792934255000,-1.0540760632407580916572161244
DKNG,Long,1321,2025-06-12T17:20:00.0000000Z,2025-06-12T17:25:00.0000000Z,2025-06-12T19:50:00.0000000Z,37.825,37.8439125,37.6299255373775332864200,,37.911035,EndOfDay,88.6688225,0.3136756519060602758964847455
DKNG,Long,1317,2025-06-12T19:50:00.0000000Z,2025-06-13T13:30:00.0000000Z,2025-06-12T19:55:00.0000000Z,37.93,37.948965,37.6999160990253724608600,,37.9810,EndOfDay,42.190095,0.1286293570244007755189755876
HOOD,Long,631,2025-06-16T19:00:00.0000000Z,2025-06-16T19:05:00.0000000Z,2025-06-16T19:50:00.0000000Z,76.57,76.608285,75.9747546687294238546200,,76.821570,EndOfDay,134.582835,0.3366610712580192865927734627
DKNG,Long,1318,2025-06-16T19:20:00.0000000Z,2025-06-16T19:25:00.0000000Z,2025-06-16T19:50:00.0000000Z,37.9,37.91895,37.7199134023533265107000,,37.8560625,EndOfDay,-82.8857250,-0.3159594805355187028478018434
DKNG,Long,1208,2025-06-23T19:20:00.0000000Z,2025-06-23T19:25:00.0000000Z,2025-06-23T19:50:00.0000000Z,41.345,41.3656725,41.104456990609549446120,,41.439270,EndOfDay,88.9057800,0.281750115725289922426874171
BROS,Long,706,2025-06-24T17:45:00.0000000Z,2025-06-24T17:50:00.0000000Z,2025-06-24T19:50:00.0000000Z,70.72,70.755360,70.210531984446668988240,,70.424770,EndOfDay,-233.396540,-0.6067786357576538415739596021
DKNG,Long,1164,2025-06-25T16:40:00.0000000Z,2025-06-25T16:45:00.0000000Z,2025-06-25T17:45:00.0000000Z,42.91,42.931455,42.704241256845873433320,,42.6828891362174504966033400,Stop,-289.3306654428876219537122400,-1.0939737197760044379421011401
HOOD,Long,592,2025-06-26T18:05:00.0000000Z,2025-06-26T18:25:00.0000000Z,2025-06-26T18:35:00.0000000Z,84.33,84.372165,83.88868746076723907880,,83.846743117036855459260600,Stop,-311.049754714181568117724800,-1.0867555167028975994528084334
DKNG,Long,1147,2025-07-10T17:55:00.0000000Z,2025-07-10T18:00:00.0000000Z,2025-07-10T19:50:00.0000000Z,43.54,43.561770,43.264165750028586828840,,44.4427675,EndOfDay,1010.5041325,2.9602987863399986885952108297
DKNG,Long,1116,2025-07-21T16:00:00.0000000Z,2025-07-21T16:05:00.0000000Z,2025-07-21T19:50:00.0000000Z,44.65,44.672325,44.314024174746174445440,,44.497740,EndOfDay,-194.836860,-0.4872581576565485941009001112
DKNG,Long,1115,2025-07-23T19:50:00.0000000Z,2025-07-23T19:55:00.0000000Z,2025-07-23T19:55:00.0000000Z,44.81,44.832405,44.573989118009577093360,,44.817580,EndOfDay,-16.529875,-0.0573687649760993638081578971
HOOD,Long,468,2025-07-28T19:45:00.0000000Z,2025-07-28T19:50:00.0000000Z,2025-07-28T19:50:00.0000000Z,106.565,106.6182825,105.805731908204877703440,,106.5017225,EndOfDay,-54.5500800,-0.1434495293917521509126301403
AFRM,Long,740,2025-07-28T18:55:00.0000000Z,2025-07-28T19:15:00.0000000Z,2025-07-28T19:50:00.0000000Z,67.53,67.563765,67.110949968613791263040,,67.576195,EndOfDay,9.198200,0.0274505021662992813271602962
AFRM,Long,606,2025-08-15T18:30:00.0000000Z,2025-08-15T18:35:00.0000000Z,2025-08-15T19:50:00.0000000Z,78.21,78.249105,77.58953691246171337920,,78.620670,EndOfDay,225.168390,0.5633459335287069780551873502
DKNG,Long,1057,2025-08-22T19:00:00.0000000Z,2025-08-22T19:05:00.0000000Z,2025-08-22T19:50:00.0000000Z,47.275,47.2986375,47.073652034003833323360,,47.2313725,EndOfDay,-71.0991050,-0.2989748680083453361631337859
BROS,Long,762,2025-08-22T19:55:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:00:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:10:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:25:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:30:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:35:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-22T20:55:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:05:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:10:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:15:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:20:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:35:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:40:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:45:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T12:50:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:00:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:05:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:10:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:15:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:20:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
BROS,Long,762,2025-08-25T13:25:00.0000000Z,,,65.5,,65.09122233249043222920,,,NoFill,0,0
DKNG,Long,1061,2025-08-25T19:20:00.0000000Z,2025-08-25T19:25:00.0000000Z,2025-08-25T19:50:00.0000000Z,47.1,47.12355,46.79368978741247662560,,46.9814975,EndOfDay,-150.7177025,-0.4306445414731809662049691875
BROS,Long,706,2025-08-26T15:55:00.0000000Z,2025-08-26T16:00:00.0000000Z,2025-08-26T19:50:00.0000000Z,70.77,70.805385,70.330515804414393287280,,72.3588025,EndOfDay,1096.7127550,3.2712534618808701914514033258
HOOD,Long,405,2025-09-19T17:50:00.0000000Z,2025-09-19T17:55:00.0000000Z,2025-09-19T19:50:00.0000000Z,123.14,123.201570,122.48348288371855527000,,124.477730,EndOfDay,516.844800,1.7771659887291808730027857039
MARA,Long,2695,2025-09-23T13:15:00.0000000Z,2025-09-23T13:20:00.0000000Z,2025-09-23T13:40:00.0000000Z,18.54,18.549270,18.437513668373633952480,,18.4282949115394471355037600,Stop,-326.0278634011899698173668000,-1.0824897945380652341807391214
DKNG,Long,1130,2025-09-23T17:15:00.0000000Z,2025-09-23T17:20:00.0000000Z,2025-09-23T17:40:00.0000000Z,44.19,44.212095,43.924076759851070473560,,43.9021147214711449383232200,Stop,-350.2777147376062196947614000,-1.0762522483595807126611230512
AFRM,Long,693,2025-10-20T19:45:00.0000000Z,2025-10-21T13:30:00.0000000Z,2025-10-20T19:50:00.0000000Z,72.02,72.056010,71.700331082379245701320,,72.473745,EndOfDay,289.490355,1.1744721975492894752913690328
BROS,Long,893,2025-10-20T16:55:00.0000000Z,2025-10-20T17:00:00.0000000Z,2025-10-20T19:50:00.0000000Z,55.955,55.9829775,55.5575079708883389679800,,56.4367675,EndOfDay,405.2344700,1.0665628651421157113322286253
BROS,Long,873,2025-10-23T19:50:00.0000000Z,2025-10-23T19:55:00.0000000Z,2025-10-23T19:55:00.0000000Z,57.21,57.238605,56.982315833005065019080,,57.111430,EndOfDay,-111.023775,-0.4962168377663553284368974297
CRWV,Long,367,2025-10-27T19:30:00.0000000Z,2025-10-27T19:35:00.0000000Z,2025-10-27T19:50:00.0000000Z,135.87,135.937935,134.88181094705006617080,,135.502215,EndOfDay,-159.909240,-0.4125651705242012495795281213
LCID,Long,3796,2025-12-03T18:50:00.0000000Z,2025-12-03T18:55:00.0000000Z,2025-12-03T20:50:00.0000000Z,13.165,13.1715825,13.0932343539779141327400,,13.553220,EndOfDay,1448.6959500,4.8710469791131841588450889719
BROS,Long,813,2025-12-12T19:45:00.0000000Z,2025-12-12T19:55:00.0000000Z,2025-12-12T20:30:00.0000000Z,61.4,61.43070,61.001773801923829036920,,60.9712729150228671224015400,Stop,-373.5142200864090294875479800,-1.0711098716696838534187295625
AFRM,Long,635,2025-12-22T20:50:00.0000000Z,2025-12-22T20:55:00.0000000Z,2025-12-22T20:55:00.0000000Z,78.63,78.669315,78.18945601230033487440,,78.5257175,EndOfDay,-91.1844125,-0.2992493705043928907396351686
DKNG,Long,1436,2025-12-26T18:30:00.0000000Z,2025-12-26T18:35:00.0000000Z,2025-12-26T20:50:00.0000000Z,34.8,34.81740,34.545341499040621098600,,34.932525,EndOfDay,165.319500,0.4231626638904010292026516745
DKNG,Long,1440,2025-12-30T19:35:00.0000000Z,2025-12-30T19:45:00.0000000Z,2025-12-30T20:50:00.0000000Z,34.685,34.7023425,34.5903354315285177107400,,34.702640,EndOfDay,0.4284000,0.0026560823710491573909837058
DKNG,Long,1371,2026-01-05T19:15:00.0000000Z,2026-01-05T19:45:00.0000000Z,2026-01-05T20:50:00.0000000Z,36.45,36.468225,36.285106888572623434680,,36.411785,EndOfDay,-77.379240,-0.3082163722641041521358674104
