symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
PENN,Short,525,2025-01-07T20:10:00.0000000Z,2025-01-07T20:15:00.0000000Z,2025-01-07T20:50:00.0000000Z,19.011334940929482649465,19.0018292734590179081402675,19.204492275389331530340,,19.0345125,EndOfDay,-17.1586939340155982263595625,-0.1612688365892277315308840956
PENN,Short,500,2025-01-23T19:20:00.0000000Z,2025-01-23T19:25:00.0000000Z,2025-01-23T20:50:00.0000000Z,19.970393350981626808345,19.9604081543061359949408275,20.125187058784755449460,,19.869930,EndOfDay,45.2390771530679974704137500,0.5490882136425163602516707349
BROS,Short,153,2025-02-11T20:55:00.0000000Z,2025-02-12T15:30:00.0000000Z,2025-02-12T20:30:00.0000000Z,64.1320360763514523742725,64.09997005831327664808536375,64.8139104854398153497900,,64.84631744068253525746489500,Stop,-114.19114950249656723506828125,-1.0453916797696288789213691066
DKNG,Short,302,2025-04-29T19:25:00.0000000Z,2025-04-29T19:30:00.0000000Z,2025-04-29T19:50:00.0000000Z,33.027573996170714471430,33.0110602091726291141942850,33.335155690110402984660,,33.3518232679554581861523300,Stop,-102.9104437524143797313295900,-1.0514279859652080925148364835
DKNG,Long,292,2025-05-05T19:40:00.0000000Z,2025-05-05T19:45:00.0000000Z,2025-05-05T19:50:00.0000000Z,34.2285392377780525907275,34.24565350739694161702286375,33.954338326329886117720,,34.0979425,EndOfDay,-43.13161415990695217067621500,-0.5070487808286970388044663603
PATH,Long,802,2025-05-08T19:00:00.0000000Z,2025-05-08T19:05:00.0000000Z,2025-05-08T19:50:00.0000000Z,12.4672161487505671886975,12.47344975682494247229184875,12.39063552814863413360,,12.4587675,EndOfDay,-11.77516997360386277806269750,-0.1772914758686003663878825732
PATH,Long,766,2025-05-13T13:45:00.0000000Z,2025-05-13T13:50:00.0000000Z,2025-05-13T19:50:00.0000000Z,13.0577948342393535910525,13.06432373165647326784802625,12.9352239445067797467300,,13.263365,EndOfDay,152.46561155114147682841189250,1.541762947391499629876491631
PATH,Long,761,2025-05-15T13:35:00.0000000Z,2025-05-15T13:40:00.0000000Z,2025-05-15T13:50:00.0000000Z,13.142878204182653326985,13.1494496432847446536484925,13.020159752562637319420,,13.0136496726863560007602900,Stop,-103.3437776253737648479221025,-1.0503525824016197214658924856
HOOD,Long,161,2025-05-19T13:50:00.0000000Z,2025-05-19T13:55:00.0000000Z,2025-05-19T19:50:00.0000000Z,61.86061485289321977210,61.891545160319666381986050,61.333645864335738961320,,64.297835,EndOfDay,387.412664188533712500245950,4.3131257863240907806987973418
