trial,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
51,5048.3319869300763078844237056,10113.886644883460513140706176,-50.000,23,0.004909607677212740,1.7130260103908484,3.2745339549028016,0.0009110422445978240,0.0003986062386066680,8,0.0003255126941136615,1.0,1,0.7388664488346051314070617573,999,0,57.67902861788478839046114000,1,0,0,0,0,0,0
261,3019.7824133592094324026237644,-50.000,10124.456033398023581006559411,9,0.00181414349461633020,2.4728246245872336,2.2203401183338568,0.0008093419670170840,0.0005699205969320240,19,0.0011584427548378905,1.5,0,0,0,0,0,0,1,0.8445603339802358100655941078,999,0,59.89755646716213790333966875,1
104,3005.1651849085819726813185529,-116.49358846807614760811709317,10187.653344973569153115472022,9,0.00192602840574738860,1.4294672862763836,1.8668823726321032,0.0009281518659219850,0.0008135140169474830,17,0.0004962228480708885,2.0,1,-0.6642300770820333176280390936,0,0.0014116151974563169062636762,-35.2903799364079226565919050,0,1,1.4765334497356915311547202174,999,0,98.51872559945428771045464375,1
44,2990.6545826237648666303559972,-42.457679578892804272010532000,10040.322975927751372983905791,18,0.0033324855427874660,1.4154899036583918,1.4281265647747208,0.0001785565899585170,0.0006934453000749670,10,0.0003422358859527090,1.0,5,-0.3450986735982524430445865444,0.231646983216500532254101278,0.0052856410246513058018578068,-101.53095567313645226764822750,0.4,1,0.0032297592775137298390579139,999,0,0.15911008620932765968198500,1
2,7.7115245348705666477205192096,-2.2151227620412956206377063390,22.601495480238360050257857532,14,0.0053752007239382790,1.8968527978737150,1.6183534762441904,0.00002081088489890610,0.0001348336022975080,15,0.0002926366018562745,2.0,97,-0.0114900339204720786020698143,0.991471342745455271636088237,0.0395928653066254661575609322,-19.04821030893433132728994500,0.422680412371134020618556701,23,0.0961921334234732044872189091,1.3722376300132253843249267464,0.0130420488762942641303322694,185.00734327519916394461729750,0.5217391304347826086956521739
269,-1.4695501713389552151989615728,-11.958764596041457404363571200,14.264271465714798068547952868,22,0.0155317570672052670,2.1954515145139074,1.3718713221474872,0.000901246526232570,0.0004543211248024930,19,0.00005178251632106610,2.0,195,-0.0609892629430643642600559763,0.7992866266309298847543646207,0.0573828627939523081115513511,-892.8657702931210620139586616,0.4102564102564102564102564103,60,0.0476423346234487812934032378,1.2041172652367487903261432465,0.0158500153843229439805296194,210.05898999222875345317488650,0.4833333333333333333333333333
63,-2.140605985020319871025326285,-77.513797647254320775771758695,110.91918150833068148609432233,24,0.0055182114110878680,1.7480983583946234,1.17182318944103240,0.0005034047572423730,0.0004055144709560620,7,0.0013634272722357075,2.0,18,-0.4881372540602886832022353268,0.058677845582427693658218282,0.0301814583854390322870526211,-726.38406380100991174591477750,0.2222222222222222222222222222,6,0.2642922193527969175628717601,6.78472639175422217086223044,0.000479420223157972909636495,127.39895804242978529862145000,0.6666666666666666666666666667
127,-7.7780790415366009151169004982,-14.474663040203730961082961641,2.2667969564640941538321912170,20,0.0174385177415974950,2.3901299966453250,1.385021227358384,0.0007097771962684470,0.0005166916044041010,12,0.0001976462373033375,1.5,237,-0.0799219978296912147482572026,0.7423435682886847784334372743,0.0908978375813837652344448719,-1415.9740111786703904572953498,0.4261603375527426160337552743,67,-0.0084201764781340231043103383,0.964347307287148493765429017,0.0233170067069435808457144454,-46.75510484856099830029303500,0.4477611940298507462686567164
180,-9.191608230153400218970673807,-63.005880260955741315688474922,71.529799816050111426106027866,24,0.0076386555869312210,1.33120630575865812,1.6193909613971552,0.000897633023978040,0.000459577718963650,5,0.00009244494819661830,0.75,45,-0.3399806766998237896126756188,0.1652102652695749805062763623,0.0470871937622711320785624221,-1152.2008118624123281075369750,0.2444444444444444444444444444,16,0.1887387200365927342787352319,3.4269343745898017024923502237,0.0013859657289671099455846571,223.86634724940823895412252975,0.6875
74,-9.589324038764404448926993925,-18.538112350120339380715118488,3.8338584282694979487551929210,14,0.0137939631709800780,1.8940475810757126,2.0270795278842944,0.0008299008849216160,0.0002084620777556960,17,0.0002934963350619645,2.0,282,-0.0843372520060532155786300895,0.7627230660472984546351054353,0.0846516985595279390668485776,-1783.0225454270024315374564335,0.3865248226950354609929078014,77,-0.0038025559240651447421520706,0.995587585069639071998860484,0.0226440944092653747981729549,-8.16611288775660093584800625,0.4545454545454545454545454545
