symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
DKNG,Long,987,2025-01-13T19:00:00.0000000Z,2025-01-13T19:05:00.0000000Z,2025-01-13T20:50:00.0000000Z,39.68,39.699840,39.29470103942970793560,,39.840070,EndOfDay,138.407010,0.3461281526778018615203484462
BROS,Long,823,2025-01-16T20:25:00.0000000Z,2025-01-16T20:45:00.0000000Z,2025-01-16T20:50:00.0000000Z,60.71,60.740355,60.431850657077138616480,,60.4016347317486000471717600,Stop,-278.7667807709021611776415200,-1.097943273803746023578613917
BROS,Long,829,2025-01-22T20:55:00.0000000Z,2025-01-23T14:30:00.0000000Z,2025-01-23T14:30:00.0000000Z,60.22,60.250110,59.79193695058260902160,,59.762040982107317717089200,Stop,-404.609215833033612533053200,-1.0652503863186775569688063435
DKNG,Long,1207,2025-01-23T20:50:00.0000000Z,,,41.4,,41.154450248929434570720,,,NoFill,0,0
DKNG,Long,1206,2025-01-24T20:15:00.0000000Z,2025-01-24T20:20:00.0000000Z,2025-01-24T20:50:00.0000000Z,41.43,41.450715,41.1494509230974460582600,,41.389295,EndOfDay,-74.072520,-0.2038742907268918956171760412
DKNG,Long,1162,2025-02-11T19:05:00.0000000Z,2025-02-11T19:10:00.0000000Z,2025-02-11T20:50:00.0000000Z,43,43.0215,42.724238560173827483160,,43.4532625,EndOfDay,501.7080250,1.4524672296967905521502240977
BROS,Short,777,2025-02-11T20:25:00.0000000Z,2025-02-11T20:30:00.0000000Z,2025-02-11T20:50:00.0000000Z,64.31,64.277845,64.6537163182205224046600,,64.192080,EndOfDay,66.639405,0.2281764950995328954941975643
DKNG,Short,1423,2025-04-29T19:15:00.0000000Z,2025-04-29T19:20:00.0000000Z,2025-04-29T19:45:00.0000000Z,33.05,33.033475,33.314491307292529991480,,33.3311485529461762564757400,Stop,-423.5894658424088129649780200,-1.0592750143724098742298327262
BROS,Long,816,2025-05-05T18:10:00.0000000Z,2025-05-05T18:15:00.0000000Z,2025-05-05T18:55:00.0000000Z,61.18,61.210590,60.89178863362008176280,,60.861342739303271721918600,Stop,-284.985764728530274914422400,-1.095501141235785720104198235
BROS,Long,695,2025-05-14T19:50:00.0000000Z,2025-05-14T19:55:00.0000000Z,2025-05-14T19:55:00.0000000Z,71.815,71.8509075,71.59034591407549842720,,71.854055,EndOfDay,2.1875125,0.0120796777807147546051809435
DKNG,Long,1303,2025-05-14T19:50:00.0000000Z,2025-05-14T19:55:00.0000000Z,2025-05-14T19:55:00.0000000Z,38.34,38.359170,38.114860143080418995040,,38.2458675,EndOfDay,-147.6331575,-0.463765569791543699592885958
BROS,Long,695,2025-05-14T19:55:00.0000000Z,2025-05-15T13:35:00.0000000Z,2025-05-15T13:40:00.0000000Z,71.89,71.925945,71.59034591407549842720,,71.554550741118460677986400,Stop,-258.119009922669828799452000,-1.1066605198236161188609954629
DKNG,Short,1421,2025-05-28T18:15:00.0000000Z,2025-05-28T18:20:00.0000000Z,2025-05-28T18:30:00.0000000Z,35.195,35.1774025,35.30475962616110203240,,35.322412005974182583416200,Stop,-206.058507989313451034420200,-1.1386053560187197256638680724
DKNG,Short,1323,2025-05-28T18:50:00.0000000Z,2025-05-28T18:55:00.0000000Z,2025-05-28T19:50:00.0000000Z,35.055,35.0374725,35.3397643453371824451800,,35.047515,EndOfDay,-13.2862275,-0.0332212071046719508977012708
BROS,Long,696,2025-05-27T19:55:00.0000000Z,2025-05-28T13:30:00.0000000Z,2025-05-28T19:50:00.0000000Z,70.18,70.215090,69.640608839599978567800,,70.3398125,EndOfDay,86.8068600,0.2171045955852642908895058998
DKNG,Long,1448,2025-06-04T18:10:00.0000000Z,,,34.51,,34.375364420753011674960,,,NoFill,0,0
DKNG,Long,1378,2025-06-09T17:35:00.0000000Z,2025-06-09T17:40:00.0000000Z,2025-06-09T19:50:00.0000000Z,36.255,36.2731275,36.0901331811250714487400,,36.251865,EndOfDay,-29.2997250,-0.1161921317050958190923141201
DKNG,Long,1145,2025-06-11T16:35:00.0000000Z,2025-06-11T16:40:00.0000000Z,2025-06-11T18:00:00.0000000Z,38.09,38.109045,37.7599080090092346103800,,37.74102805500472999307481000,Stop,-421.37940201958415792934255000,-1.0540760632407580916572161244
