trial,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
125,-20.080995418711479508427893991,-22.807316780686411151289239515,-15.991513375749082044135875704,21,0.0138942981971866980,2.2065647630982870,2.908474494986456,0.0009651554347784980,0.0006930271376357540,20,0.0006876847970707740,,163,-0.1894323664911898542816787106,0.5094220303023597651378984546,0.1194129222720673810702539736,-2438.4724588032787710845807100,0.2822085889570552147239263804,41,-0.1896616542278227337943302557,0.4414432727245350288819351906,0.0287956136042431790704440408,-620.10070935272475199236058000,0.3170731707317073170731707317
179,-20.135463953427854478701097070,-24.736454912853720600146347350,-13.233977514289055296533221650,16,0.014575571145199040,2.3332139102431074,2.4143050401072512,0.000520896642245770,0.0005429922815146820,14,0.000298016268665910,1.0,341,-0.1810337491138743486747151894,0.5130245883365763255547799794,0.1858599895067300005359659172,-4646.4997376682500133991479300,0.3636363636363636363636363636,99,-0.1557106384361513334064126301,0.5691363711616224013154942227,0.050278824956727289128837177,-1158.0211698491963601209592050,0.4141414141414141414141414141
71,-20.168227674149801844566979598,-23.704062698275635821482880371,-14.864475137961050879193128438,13,0.0065587193116353430,1.5336517317842928,1.9142187919533896,0.000587052885716340,0.0003984550476998350,19,0.0002127531313862430,1.5,241,-0.1970983803269335883092697322,0.5279297587375190269142208553,0.1404932761093776556962454191,-3512.3319027344413924061354776,0.3734439834024896265560165975,74,-0.1717327717917676049793746186,0.6050779369843155232824432541,0.0544094390456671918514944555,-895.9856272520984605601753701,0.3783783783783783783783783784
14,-21.055464740935372604173713284,-20.758043805339539311132326840,-21.501596144329122543735792951,20,0.0088670727507523660,2.5484666177762976,1.7016852087349088,0.0008487621130648820,0.0002753022197984630,2,0.0004570205940199185,2.0,186,-0.1777135372247263812746499771,0.5077097125716915112054119755,0.1047336880969099707742420618,-2520.8708123708679147464828698,0.3494623655913978494623655914,51,-0.2345587809297751660313576112,0.4502540643504192025169119851,0.0471915889914555819568924676,-919.5088543737662501964435899,0.3333333333333333333333333333
92,-21.348076925863513451068939377,-26.071591119645522762469430399,-14.262805635190499483968202844,20,0.0169255628417830770,1.4866835060001738,1.5817954680331952,0.0004732866033321650,0.000800889157597390,9,0.0005366350934080005,,557,-0.1504701203599760991833865017,0.5811947663653309042905760956,0.2960489588011895069633080335,-6493.1990436750332881040346190,0.3464991023339317773788150808,157,-0.143275197895246081274844746,0.5762471509957879558364684375,0.088362730050864043889385314,-1759.0879103915756408832536509,0.4012738853503184713375796178
154,-21.540834439379739548651453290,-25.270314550665365801643225066,-15.946614272451300169163795624,15,0.017717387134077670,2.2782854999780112,2.8832839445133152,0.0008753430060461830,0.000475451004447160,19,0.0002473326484893135,2.0,261,-0.1959745972199298374426814287,0.54012408320830248620557643,0.1684243592582736060145162105,-3871.2016832726147555429484060,0.3295019157088122605363984674,72,-0.1828578566722588611563122008,0.5510181564390880069714509775,0.0425410825132050033440625855,-968.5315378280329698642186001,0.3333333333333333333333333333
16,-21.673912913851922556459262237,-25.682478894344670357668879976,-15.661063943112800854644835628,16,0.016107673500714670,2.5690914573003966,2.1322465741225736,0.00066772704230050,0.0008937599057768280,15,0.0002571473604799935,,342,-0.1823748384171447379846925249,0.5553279206445467900536422151,0.210482471887569419179949944,-4690.2848275611303825226073648,0.3216374269005847953216374269,97,-0.1702330319598881645391605604,0.527490438142945548567356233,0.0604566924015772723043180248,-1255.4520125449941035988370511,0.3917525773195876288659793814
180,-21.705587142208874888898510857,-36.332854891229904349060879864,0.2353144813226693013450426530,24,0.0076386555869312210,1.33120630575865812,1.6193909613971552,0.000897633023978040,0.000459577718963650,5,0.00009244494819661830,1.0,91,-0.3168235298423800077067915641,0.2514306446855067863477462444,0.0906920004102727621705170513,-2151.4997680683932795149327869,0.2857142857142857142857142857,38,-0.0667701180174781818318483115,0.7908637876946148922025515446,0.0173621293134106646473487303,-178.83206486040595368576569850,0.4736842105263157894736842105
109,-21.751136964239399307172383962,-29.543463382529018578449028306,-10.062647336804970400257417446,22,0.0174471747649121980,1.27013659657451166,1.8789381611994176,0.0001239581504482580,0.0009087268816813490,2,0.0002771860238989755,1.5,460,-0.1850636505747798075267505528,0.4471799955827345958374855884,0.2576006460299388097035951349,-6440.0161507484702425898783718,0.3434782608695652173913043478,118,-0.1170424386380896814582359835,0.6224379794604424266332872987,0.0692872442993769514679654206,-1073.6830715286188693465598226,0.4406779661016949152542372881
48,-22.056266535392360158559337986,-32.597588152201098446655856426,-6.2442841101792527264145603255,19,0.0145718686872030930,1.9687113206687892,2.397519021712952,0.000783802640523670,0.0004238821181579880,4,0.0003615228204808770,1.0,295,-0.2328917934338353275139355099,0.3860769967301821691576810864,0.2108112282555067187978755736,-5226.7846668626687749166234425,0.3322033898305084745762711864,74,-0.1010763987536353767961737545,0.6715548145564959676861389958,0.03412718094094682780650483,-557.59562567742025172576643500,0.4594594594594594594594594595
194,-22.498453950367184408006067453,-27.483992396873411944620915469,-15.020146280607843103083795430,18,0.0108430117796375490,1.26963654564210978,3.0695995984457432,0.0007081106229257350,0.0006424114995833540,12,0.0002315690322926130,1.0,209,-0.2201357082422775735518679899,0.4328890019463346752395177597,0.1387265181407485339940500942,-3462.0835284667096283955148550,0.3397129186602870813397129187,51,-0.1630547740406513706619444157,0.5395176095776516350679719781,0.0265447255333409694905119076,-600.89892854621435940593919500,0.3921568627450980392156862745
12,-22.501549619396148815788497903,-36.109101077997993836573640400,-2.0902224314933812846107841580,16,0.0090783400000437720,2.3500991033157792,1.30322058694587104,0.0008116108108365960,0.0001139477636264390,19,0.0002651276280009780,,425,-0.2351429774166670177068433695,0.4475409216842740769590622765,0.3057007714870812618533201582,-7526.0011611950198962073507750,0.3129411764705882352941176471,130,-0.0746483334531944614953428433,0.8192382437777031295233549193,0.0548402789638678134546858289,-677.1029573110287961561063300,0.4153846153846153846153846154
146,-22.932388481207024651149780375,-32.352382078794998869643595504,-8.802398084825063323409057682,14,0.0170571040329789220,1.7473652084112942,2.3728416795250232,0.000792508159667490,0.0002125522388203780,16,0.0008540352689353920,1.5,465,-0.2019797245148297239231142239,0.4983807788990906579980900463,0.2970233914999209715313256489,-7425.5847874980242882831412225,0.3204301075268817204301075269,138,-0.1146756658630783856651720903,0.679705543155220965198017037,0.0614948814585315453202975233,-1238.9229986190156809332510950,0.3913043478260869565217391304
132,-23.908574568828405448487006871,-29.282819125350008092924648648,-15.847207734046001481830544204,17,0.0192689308800124290,2.6618652056259408,2.2184546136848888,0.00005720671082716750,0.0002591511566467360,2,0.00005785032899950185,1.0,383,-0.1993729864856535048650032096,0.4822008161108957419988422857,0.2248456973515884435401726707,-5557.3402587421896040487958876,0.3498694516971279373368146214,110,-0.1663357943682799158220432284,0.5373879085306879846449140761,0.0588233183822051119946779742,-1328.4851388476271190454291589,0.3818181818181818181818181818
