symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
DKNG,Long,263,2025-06-11T16:55:00.0000000Z,,,37.965,,37.7364798968171909722100,,,NoFill,0,0
DKNG,Long,262,2025-06-11T17:00:00.0000000Z,2025-06-11T17:05:00.0000000Z,2025-06-11T18:00:00.0000000Z,38.045,38.0640225,37.7364798968171909722100,,37.71761165686878237672389500,Stop,-90.75964090037901729833951000,-1.0576054527412966754589349233
BROS,Short,157,2025-07-11T18:00:00.0000000Z,2025-07-11T18:05:00.0000000Z,2025-07-11T19:50:00.0000000Z,63.33,63.298335,63.618008022225107107020,,63.0315,EndOfDay,41.893095,0.834712288646304133568040923
DKNG,Long,216,2025-08-22T13:45:00.0000000Z,2025-08-22T13:50:00.0000000Z,2025-08-22T19:50:00.0000000Z,46.175,46.1980875,45.7804005421072316799100,,47.2313725,EndOfDay,223.1895600,2.473826344047047201980815737
DKNG,Long,212,2025-08-26T13:30:00.0000000Z,2025-08-26T13:35:00.0000000Z,2025-08-26T19:50:00.0000000Z,47.085,47.1085425,46.76465667075452237520,,47.696140,EndOfDay,124.5706700,1.7086993706290599633889638364
DKNG,Long,207,2025-08-28T17:20:00.0000000Z,2025-08-28T17:25:00.0000000Z,2025-08-28T19:50:00.0000000Z,48.16,48.184080,47.723931679385384372640,,48.2208775,EndOfDay,7.6170825,0.0799687803942214498768386582
BROS,Short,140,2025-09-04T19:15:00.0000000Z,2025-09-04T19:20:00.0000000Z,2025-09-04T19:50:00.0000000Z,71.15,71.114425,71.594026960987638232440,,71.2005825,EndOfDay,-12.0620500,-0.1796437608857498278987934728
BROS,Short,184,2025-09-24T19:55:00.0000000Z,,,54.09,,54.521143260198581645280,,,NoFill,0,0
DKNG,Short,290,2025-10-20T13:50:00.0000000Z,2025-10-20T13:55:00.0000000Z,2025-10-20T19:50:00.0000000Z,34.435,34.4177825,34.736212969190395905060,,33.6017925,EndOfDay,236.6371000,2.5625374420815972998637167215
CRWV,Short,79,2025-11-03T20:50:00.0000000Z,2025-11-03T20:55:00.0000000Z,2025-11-03T20:55:00.0000000Z,126.5,126.43675,127.586280364220212444140,,126.333135,EndOfDay,8.185585,0.09013680997481746621219543
AFRM,Long,143,2025-11-28T14:40:00.0000000Z,2025-11-28T14:45:00.0000000Z,2025-12-01T20:50:00.0000000Z,69.55,69.584775,68.9628799173530632847100,,68.92839847739438675306764500,Stop,-93.86184273260269431132676500,-1.0554457510934402911923619492
BROS,Long,162,2025-12-12T14:30:00.0000000Z,2025-12-12T14:55:00.0000000Z,2025-12-12T15:55:00.0000000Z,61.43,61.460715,60.844015912013736483460,,60.8135939040577296152182700,Stop,-104.8336175426478023346402600,-1.049330392323661899691279084
BROS,Long,163,2025-12-12T20:10:00.0000000Z,2025-12-12T20:20:00.0000000Z,2025-12-12T20:30:00.0000000Z,61.3,61.33065,60.963925288092594233140,,60.9334433254485479360234300,Stop,-64.7446879518866864281809100,-1.0831194671488151047650695459
