trial,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
423,-1000,0,0,26,0.002028111,2.572141133,4.119105119,0.001440271,0.000503542,12,0.00061976,1,0,0,0,0,0,0,0,0,0,0,0,0
426,-1000,0,0,22,0.003086912,3.371360713,4.711859743,0.001988429,0.000296677,9,0.002063846,2,0,0,0,0,0,0,0,0,0,0,0,0
441,-1000,0,0,26,0.002765888,3.046412095,4.035212893,0.000173203,0.000533429,2,0.00234889,1,0,0,0,0,0,0,0,0,0,0,0,0
484,-1000,0,0,26,0.002266562,3.628949828,4.052609153,0.00127972,0.001489816,9,0.001801828,1,0,0,0,0,0,0,0,0,0,0,0,0
173,-917.9970634,132.9101537,5.642111035,27,0.004241971,2.324328499,4.272480366,0.001699518,0.001764019,12,0.001622888,2.5,2,0.713513983,6.160777258,0.000980343,126.483318,0.5,2,-0.032097432,0.894364054,0.001835726,-4.847966079,0.5
98,-1009.972002,0,-24.93000592,27,0.0030695,3.820227141,3.83224563,0.001337839,0.001936914,6,0.00142424,1,0,0,0,0,0,0,1,-0.248886629,0,0.00082686,-20.67150915,0
105,4996.518794,9996.489885,-3.43784355,18,0.003348718,2.410795096,2.534789657,0.001644848,0.000303584,2,9.48392E-05,2.5,1,0.064898855,999,0,3.763811764,1,6,-0.105650401,0.814445212,0.006059396,-28.10875032,0.5
263,-1013.973167,0,-34.93291767,20,0.002692328,2.0020932,1.502003401,0.001357626,0.001542918,2,0.00249878,2.5,0,0,0,0,0,0,1,-0.348702768,0,0.001252818,-31.32044899,0
376,-965.2322639,52.9139381,7.548433124,24,0.004823576,1.834646668,2.511063661,0.001168325,0.000688889,4,0.000653325,3,12,0.294621685,2.365735129,0.004111633,271.1516816,0.583333333,28,-0.0107696,0.936621411,0.014816419,-40.95679849,0.428571429
310,-1066.738348,-106.2842397,-7.419511359,29,0.004960401,2.676759396,4.246438173,0.001823278,0.000107918,4,0.001184986,2.5,1,-1.061094389,0,0.003496016,-87.40040246,0,5,-0.130217448,0.578480396,0.003651411,-59.53510237,0.6
357,-1067.797809,-106.611313,-9.577553869,9,0.002025785,3.712315045,4.423247788,0.000401397,0.001587194,4,0.000639436,1,1,-1.064474629,0,0.003277,-81.92500706,0,9,-0.165123444,0.74448714,0.010201618,-65.16611363,0.555555556
67,-1045.43735,-64.40670689,-16.98331493,29,0.00452292,2.650395859,4.224817549,0.000710923,0.00049029,3,0.000570977,3,2,-0.642039658,0,0.004054822,-101.3705426,0,4,-0.220033884,0.51858966,0.003316463,-67.27902949,0.25
284,-1017.799362,-20.12717019,-14.30765067,17,0.003175175,2.343447235,4.542397439,0.001298125,0.001113514,10,0.002230568,3,1,-0.200920217,0,0.000702971,-17.57426297,0,7,-0.168764822,0.657265767,0.010511306,-90.06461191,0.428571429
242,-1030.973039,-21.81070861,-44.71653413,18,0.002950114,3.346191243,2.68991877,0.001652336,6.58619E-07,7,0.00210776,,1,-0.21778014,0,0.000653891,-16.34728539,0,3,-0.453195593,0.081901125,0.004319721,-99.14827695,0.333333333
378,-1024.011848,-32.92269336,-10.64557907,17,0.003407246,2.61552181,3.684793347,0.000582788,0.00059716,2,0.001713671,2.5,2,-0.328077464,0,0.002298939,-57.47346532,0,15,-0.156130286,0.818733814,0.012784869,-100.5119785,0.333333333
226,-1007.024679,0,-17.56169673,15,0.002609229,3.006758754,4.374449248,0.00100464,0.001679563,2,0.000391361,3,0,0,0,0,0,0,7,-0.213096339,0.477708313,0.00808292,-105.5410432,0.428571429
21,-1035.537662,-50.19242728,-13.55551363,27,0.005245474,3.610551242,4.322184249,0.001812288,0.000451095,2,0.002245253,,3,-0.522835768,0.249588993,0.008094808,-151.8608218,0.333333333,6,-0.182172176,0.498005666,0.006367055,-107.3940847,0.5
387,-1007.344694,-8.643315723,-5.396761061,28,0.00475208,2.575936659,2.29985566,0.001528164,1.29476E-05,10,0.001103359,2.5,6,-0.144483472,0.602931071,0.004485584,-78.52753676,0.333333333,13,-0.118230395,0.695791377,0.010632706,-109.0618879,0.307692308
191,-1021.618076,-28.17016382,-11.78994407,27,0.005586994,3.457229897,4.469288576,0.000723867,0.000675605,1,0.000476453,3,7,-0.254321367,0.140482635,0.006190404,-138.7328126,0.142857143,10,-0.1398888,0.611639765,0.006920664,-109.5750363,0.4
458,-1024.273716,-18.07729599,-33.56834689,18,0.003236667,3.458692166,4.740675085,0.000516968,0.001783795,6,0.002160114,2,1,-0.180435553,0,0.000674814,-16.87034991,0,4,-0.335915996,0.478361524,0.004963349,-109.9610214,0.25
69,-1008.822295,-9.679912159,-7.535869902,19,0.003667188,3.144100783,2.858423804,0.00015335,0.001757197,12,0.002153689,2.5,2,-0.096439413,0,0.000719418,-17.98545221,0,14,-0.108835538,0.757056368,0.011908576,-120.4119938,0.357142857
117,-996.3749889,4.686355256,2.032994886,24,0.005312984,3.724139148,2.245414323,0.001431794,0.001120756,6,0.000367796,1.5,13,-0.016679384,0.944044961,0.006550706,-15.09577634,0.538461538,28,-0.057294673,0.838558173,0.012462391,-124.2795873,0.321428571
180,-1014.096139,-23.35840624,-0.202737274,30,0.006542238,1.960363263,2.257445152,0.001795266,0.000919155,3,0.000154075,1.5,9,-0.264186647,0.394490515,0.007692933,-180.9866433,0.444444444,26,-0.066825438,0.810780066,0.009030472,-129.9146427,0.346153846
459,-1024.677586,-35.12569591,-9.005420078,29,0.00569981,2.766344628,4.732307089,0.000790796,8.8087E-05,6,0.001084074,1,7,-0.359784262,0.310413399,0.008664438,-205.2163893,0.285714286,11,-0.141542265,0.552067285,0.007437328,-136.0950263,0.363636364
241,-7.212292349,-10.81541352,-1.807610594,20,0.006182583,3.795512118,3.457010841,0.001237789,0.001639297,8,0.000603418,2.5,22,-0.136339848,0.551038053,0.013295644,-236.6917659,0.409090909,25,-0.071615442,0.838933141,0.012791289,-139.3281565,0.4
175,-1049.960596,-55.43202342,-41.75345368,18,0.003042035,3.928168892,2.069492585,0.001085792,0.001381408,4,0.000766917,1,2,-0.552664309,0,0.003311851,-82.79628141,0,5,-0.403843423,0.274063939,0.006004538,-150.1134594,0.2
408,-1007.986763,-11.32136928,-2.98485466,28,0.005336566,2.70350061,2.545530012,0.001531465,0.001802664,1,0.001096685,1,11,-0.151300187,0.541480363,0.005456417,-136.4104185,0.363636364,20,-0.094326735,0.712067124,0.013457048,-157.8412948,0.45
262,-1027.160493,0,-67.90123307,24,0.003392899,1.943552806,2.194674786,0.000841922,0.00188669,2,0.001461259,2,0,0,0,0,0,0,3,-0.633711593,0,0.006390948,-159.7737005,0
419,-1052.914279,-73.30583088,-22.32695011,14,0.002926579,3.655905795,3.959694857,5.11162E-05,0.001562315,4,0.000436949,,2,-0.730750415,0,0.004615787,-115.3946798,0,11,-0.229410187,0.541791281,0.016076885,-184.1642249,0.363636364
79,-1044.617464,-70.31685216,-6.068382527,30,0.004457779,1.997294934,2.138946524,0.000357943,0.00117842,4,0.002242523,,6,-0.695640821,0,0.015055401,-376.3850255,0,17,-0.122520811,0.683959059,0.013117841,-190.023156,0.294117647
470,-1029.631143,0,-74.0778582,17,0.002581081,2.544711108,4.11179415,0.000789078,0.001208494,8,0.000300064,2.5,0,0,0,0,0,0,4,-0.736950095,0,0.007656974,-191.4243615,0
212,-1073.54956,-106.9536849,-23.44337141,11,0.002368602,2.968030705,1.879096774,0.001451851,0.000115127,8,0.001750196,,2,-1.066340705,0,0.006392288,-159.8071915,0,11,-0.288606942,0.636086841,0.018870912,-196.7844683,0.272727273
169,4982.050005,9990.095026,-30.01752749,22,0.003622586,1.914943828,2.978653144,0.000379055,0.001822489,2,0.002013338,,1,0.000950261,999,0,0.088386524,1,8,-0.299484379,0.366189508,0.007953026,-198.8256491,0.25
482,-1026.852754,-37.32273239,-11.147787,27,0.006300951,3.323599104,4.478859411,0.001503887,0.0003947,10,0.000889664,2,9,-0.374114109,0.23011915,0.013481029,-274.2087702,0.222222222,14,-0.17077724,0.642432412,0.009887742,-200.5412856,0.357142857
500,-1015.324696,-23.25387833,-3.430922488,29,0.005893912,2.134305068,2.38026835,0.001289969,0.001791934,3,0.000451173,1,12,-0.248687617,0.355001465,0.009290861,-232.2715314,0.416666667,28,-0.098199267,0.709831968,0.014186309,-212.7873963,0.428571429
364,-991.5486296,23.33389236,-13.87241247,20,0.004842672,2.381826454,3.135878117,0.00131435,0.00125601,8,0.001093347,2.5,12,0.08541455,1.497327885,0.00361683,84.54866249,0.416666667,16,-0.168088412,0.616339597,0.014539344,-225.0535072,0.375
455,-1024.469477,-28.08373104,-19.04809675,17,0.004058444,2.893608427,4.79038056,0.000717116,0.000218112,6,0.001676921,3,6,-0.324279932,0.496533693,0.012421496,-162.4082454,0.166666667,18,-0.222250782,0.637449351,0.016891418,-244.2153242,0.333333333
238,-1014.837225,-19.18165723,-8.320576831,29,0.005644657,3.585059042,2.298563778,0.001186462,0.001927953,10,0.002020667,3,10,-0.217192841,0.435258641,0.007727763,-193.194083,0.3,21,-0.132866953,0.602774184,0.021232468,-245.9748721,0.333333333
335,-1036.817404,-52.77560074,-12.88010791,20,0.006152425,3.862161514,4.295129663,0.001744737,0.000360778,1,0.00074955,3,10,-0.49410543,0.01530709,0.015817119,-395.4279627,0.1,17,-0.184817874,0.614914186,0.010949247,-246.6704971,0.352941176
63,-1020.958154,-29.51342505,-8.125247292,30,0.005091408,2.469897994,1.604742151,0.00100681,0.000811029,4,0.002272379,3,9,-0.303131936,0.284669713,0.01016934,-254.2334958,0.222222222,22,-0.131951313,0.601293327,0.018860986,-266.9820955,0.272727273
499,-995.7231309,13.31641924,-9.282456125,24,0.006866383,3.09316763,3.872199959,0.001264781,0.000265248,3,1.86639E-05,1,14,0.049437731,1.171442757,0.005724517,39.79357581,0.5,28,-0.140905951,0.679609613,0.015434819,-283.1413234,0.428571429
375,-1033.167962,-38.12928389,-25.72597852,25,0.005487036,2.609287194,4.145190691,0.001442448,0.000276856,4,0.000400053,2.5,6,-0.367749505,0.125694182,0.006770959,-167.2046941,0.166666667,13,-0.285812286,0.34658902,0.012212802,-289.088246,0.307692308
36,-1023.231027,-29.6546486,-13.59559564,14,0.003653875,3.458369043,3.661538733,0.00059271,0.001964739,11,0.00143997,3,5,-0.30844102,0.150999186,0.006410769,-136.0686999,0.2,22,-0.168936797,0.647957858,0.021524628,-297.2762218,0.363636364
425,-1036.072699,-49.00551899,-16.67346863,26,0.007390406,3.038244042,4.466796806,0.001982376,0.000545094,7,0.000935097,2,10,-0.461424049,0.145762291,0.017664739,-380.247819,0.2,17,-0.216882146,0.562739178,0.012252917,-306.3229172,0.411764706
13,-999.9407013,19.04554702,-28.42007378,27,0.006909437,2.410573015,3.724914962,0.001989991,0.001289937,12,0.000537489,3,11,0.099614183,1.290438919,0.009738543,88.12378866,0.545454545,13,-0.305183173,0.446999423,0.012435014,-310.8753496,0.384615385
282,-1031.312482,-43.92479231,-12.39401698,15,0.005225898,3.233110426,4.69989523,0.001835929,0.001475845,4,0.000213117,1.5,7,-0.441295996,0.130976008,0.009599055,-237.3942926,0.428571429,24,-0.173521753,0.597203047,0.020277444,-316.5275764,0.375
292,-1020.952246,-26.72851195,-12.2878461,28,0.00657402,2.218832506,2.684654127,0.001526862,3.11949E-06,2,5.85374E-05,3,14,-0.283075824,0.371953513,0.012809294,-307.5149151,0.357142857,27,-0.159264621,0.553239552,0.012875591,-321.8897636,0.37037037
56,-1026.516228,-32.98132926,-16.81857588,11,0.002829413,2.496655028,3.492046007,0.000385945,0.001121696,2,0.002173016,3,4,-0.360930608,0.340246106,0.00581459,-145.3647448,0.25,25,-0.184788187,0.641537794,0.031334586,-361.9725355,0.36
33,-1004.493946,-0.608972559,-10.32140554,15,0.004672732,2.910471473,3.258154445,0.001651885,0.001899536,1,0.001431399,2.5,15,-0.074704588,0.740763416,0.010922959,-98.9971862,0.266666667,26,-0.157475285,0.655753343,0.02262821,-365.1861477,0.346153846
112,-1021.916085,-25.61457317,-16.36835382,29,0.006335647,3.838501623,2.350568696,0.001906572,0.000101178,7,0.001281056,2.5,8,-0.288754914,0.368830862,0.008547808,-207.9003993,0.375,23,-0.193924753,0.531170886,0.022418415,-379.1858712,0.347826087
86,-1042.025851,-61.67031803,-12.55914926,12,0.004133299,3.585688378,4.3780187,2.16576E-05,0.001368144,11,0.00018048,3,12,-0.608902762,0.068138811,0.021536291,-535.4990918,0.25,42,-0.154934623,0.735564543,0.034078821,-387.0422002,0.30952381
183,-1004.123993,7.331260688,-21.30687444,30,0.006046664,2.207122876,3.712869369,0.000178669,0.000892843,2,0.000398349,,15,0.00149149,1.019842356,0.010326237,8.583426225,0.466666667,23,-0.221776693,0.425707838,0.019998397,-406.2874379,0.260869565
328,-1024.958911,-32.4655405,-13.69896629,7,0.002395773,2.06948639,2.141709294,0.00118954,0.001005353,7,1.31368E-05,1,15,-0.356460711,0.383415782,0.013072544,-306.1635884,0.333333333,41,-0.16742942,0.62304646,0.024023895,-426.1868958,0.390243902
113,-1051.119098,-51.21558438,-50.97436841,29,0.006359454,3.429644578,4.475857413,0.001545171,0.001705981,6,0.001271909,2,6,-0.492109311,0.049817434,0.010056553,-251.4138281,0.166666667,10,-0.510813464,0.096038486,0.017068138,-426.7034522,0.2
176,-994.0897337,23.76681381,-20.87455498,24,0.004990922,3.447636745,1.99344729,0.001355545,0.001332881,11,0.000234477,2,10,0.102462403,1.453527866,0.003627437,80.08016999,0.6,25,-0.240155912,0.432773325,0.02373394,-447.9774346,0.32
250,-1012.144819,-7.933432127,-18.46189983,23,0.005605347,2.365443847,4.24915353,0.00062453,0.001510399,11,0.001634705,,13,-0.11516957,0.711303613,0.017018796,-129.1568181,0.230769231,26,-0.204111814,0.501610535,0.023241237,-450.6566122,0.269230769
268,-17.47753682,-15.44990725,-20.51898118,18,0.005175533,3.223813602,3.700047619,0.00046863,0.000639255,11,0.001143582,1,20,-0.184456316,0.443137,0.012046247,-290.6497461,0.4,28,-0.212821134,0.505940092,0.019660314,-457.7498168,0.464285714
185,-1032.82644,-42.55582731,-18.23235893,12,0.003600308,3.343885364,3.165495038,0.001210163,1.3613E-05,4,0.001344052,,9,-0.429180898,0.101208242,0.012996399,-298.1300736,0.222222222,30,-0.207291027,0.633111863,0.033291272,-484.4546164,0.333333333
227,-1017.551384,-15.94283682,-19.9642037,23,0.006687144,3.81511835,3.242758389,0.001760107,0.000943546,11,0.002065432,3,16,-0.188921021,0.463630628,0.01374082,-279.6142313,0.3125,25,-0.229159199,0.505462982,0.020183273,-504.5818135,0.4
382,-1045.932704,-57.88846983,-27.99905631,14,0.003689578,3.836768645,4.010090568,0.000403848,0.001797388,8,0.002221966,,3,-0.575581971,0,0.006605455,-165.1363741,0,21,-0.280532978,0.466610177,0.024544899,-505.0400465,0.333333333
478,-1011.264662,-5.104679714,-20.50463634,30,0.008812765,2.471930387,4.971151957,0.000890258,0.000675206,8,0.000273963,1,16,-0.082046778,0.719558539,0.00903039,-102.465613,0.375,32,-0.213951789,0.499563588,0.027816153,-521.6613688,0.34375
469,-10.76736087,-13.35895765,-6.879965693,30,0.011207882,3.337526847,3.951453933,2.33933E-05,0.000439458,8,2.8708E-05,,38,-0.158509027,0.534337836,0.018318988,-433.6185195,0.315789474,62,-0.10049244,0.716679161,0.024235981,-534.0657123,0.322580645
224,-1010.864515,-5.527710797,-18.86972014,18,0.005642852,2.307720633,4.092082476,0.001252122,0.000172919,1,0.00092814,3,18,-0.083055789,0.621085173,0.012562112,-136.0116053,0.333333333,32,-0.216153333,0.579106966,0.027575796,-545.614797,0.34375
198,-1052.405738,-57.99422414,-44.0230082,29,0.006224277,3.086494304,4.061200229,0.000960957,0.000843433,2,0.002321375,2,7,-0.555591119,0.012313023,0.014801213,-370.0303212,0.142857143,13,-0.451885253,0.226767058,0.02204307,-551.0767376,0.153846154
32,-1033.268021,-32.60693903,-34.25964279,30,0.006059279,2.248437001,3.51583838,0.000973913,0.000541896,8,0.00228798,1,10,-0.332147253,0.266817652,0.012636377,-315.9094201,0.3,17,-0.354637597,0.232119279,0.022341517,-558.3560271,0.294117647
264,-1024.074,-24.62387305,-23.24918965,29,0.006847007,2.215466966,3.211647988,0.000919916,0.000873332,12,0.000253334,,18,-0.242437919,0.376921287,0.014564827,-337.8076911,0.444444444,30,-0.244208501,0.46402571,0.025975707,-559.7212868,0.3
491,-1019.623737,-0.267424116,-48.65820639,26,0.005514293,2.774383769,3.623797295,0.001471951,0.001797831,12,0.001193976,3,13,-0.064103963,0.77166469,0.007944083,-73.13724577,0.384615385,14,-0.48398159,0.087732517,0.022747451,-560.5818369,0.214285714
475,-7.786946263,-1.982882372,-16.4930421,14,0.004449709,2.358761496,2.809678381,0.001557025,3.92146E-05,4,0.001448879,,24,-0.088943021,0.780721757,0.017915956,-161.9832454,0.25,34,-0.214258329,0.617818643,0.024907912,-568.9696807,0.323529412
225,-33.25076199,-37.74037673,-26.5163399,20,0.006722823,2.023212154,4.296499545,0.001457902,0.001939308,9,0.001736886,1.5,22,-0.351437245,0.197811307,0.032236047,-675.156618,0.227272727,23,-0.285761944,0.321762484,0.023155406,-569.6741413,0.304347826
410,4990.823033,10025.3157,-60.91597237,7,0.002229855,3.09828269,4.88313479,0.001247995,0.000715011,4,0.001049362,2,1,0.353157028,999,0,20.70953729,1,14,-0.595677702,0.209180451,0.024800133,-586.5025496,0.142857143
281,-1029.896788,-35.82647777,-21.00225379,30,0.01293424,3.529686412,4.86796836,0.001816005,2.04684E-05,7,0.000451937,3,13,-0.328530645,0.137542205,0.01406004,-331.5694388,0.153846154,32,-0.241760202,0.438377002,0.024200072,-605.0018013,0.3125
460,-1030.349116,-35.82030175,-22.14233765,11,0.003416316,2.641532105,1.652127409,0.001991604,0.001912478,11,0.000572035,1.5,11,-0.374060004,0.242037779,0.016693582,-326.5120466,0.272727273,32,-0.246983416,0.509778854,0.032886975,-618.1868918,0.28125
3,-20.70931293,-18.57129332,-23.91634236,27,0.006665246,2.028144973,3.353540681,0.00071751,0.001415011,7,0.001551371,2.5,20,-0.192258032,0.493392546,0.017334343,-332.3176842,0.25,30,-0.241237324,0.444275258,0.026960772,-625.7061231,0.3
251,-1023.693821,-22.36861087,-25.68163609,28,0.009071994,2.648374096,4.981162174,0.001990787,0.000880151,5,0.001372109,1,11,-0.21025789,0.251614058,0.010512583,-196.6867312,0.272727273,27,-0.278407075,0.352228293,0.02726423,-625.8896273,0.37037037
114,-34.12367053,-42.77588543,-21.14534819,13,0.004338052,3.859902033,3.166252698,5.09732E-05,0.000270071,8,0.000362249,3,22,-0.427323732,0.125442731,0.025958791,-636.3703723,0.272727273,46,-0.225137649,0.630624121,0.035853263,-627.6581426,0.260869565
