symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
DKNG,Long,290,2025-06-03T17:36:00.0000000Z,2025-06-03T17:38:00.0000000Z,2025-06-03T19:50:00.0000000Z,34.385,34.4021925,34.2503812749532988634600,,34.262860,EndOfDay,-40.4064250,-0.9178010384748403708990075436
DKNG,Long,290,2025-06-04T15:06:00.0000000Z,2025-06-04T15:08:00.0000000Z,2025-06-04T19:50:00.0000000Z,34.41,34.427205,34.1803907133054596890200,,34.712635,EndOfDay,82.774700,1.1564565561524842360826462305
HOOD,Long,138,2025-06-04T18:06:00.0000000Z,2025-06-04T18:08:00.0000000Z,2025-06-04T19:50:00.0000000Z,72.06,72.096030,71.580347262411521402280,,72.223870,EndOfDay,17.641920,0.2479043618908530357606277556
DKNG,Long,287,2025-06-04T19:54:00.0000000Z,2025-06-04T19:56:00.0000000Z,2025-06-04T19:56:00.0000000Z,34.81,34.827405,34.655326667344368372720,,34.852565,EndOfDay,7.220920,0.1462124813258793846262241029
DKNG,Long,286,2025-06-04T19:56:00.0000000Z,2025-06-04T19:58:00.0000000Z,2025-06-04T19:58:00.0000000Z,34.87,34.887435,34.655326667344368372720,,34.8375725,EndOfDay,-14.2606750,-0.2148242565422184978004542304
AFRM,Long,178,2025-06-05T17:46:00.0000000Z,2025-06-05T17:48:00.0000000Z,2025-06-05T18:04:00.0000000Z,56.15,56.178075,55.9074607791275348401800,,55.87950704873797107275991000,Stop,-53.14509532464114904873602000,-1.1032973444612054506070035593
DKNG,Long,280,2025-06-06T18:48:00.0000000Z,,,35.685,,35.49521340711843846600,,,NoFill,0,0
DKNG,Long,279,2025-06-06T19:52:00.0000000Z,2025-06-06T19:54:00.0000000Z,2025-06-06T19:54:00.0000000Z,35.795,35.8128975,35.6001992495901972276600,,35.862060,EndOfDay,13.7163375,0.2311373032231308548517430589
AFRM,Long,164,2025-06-09T17:44:00.0000000Z,2025-06-09T17:46:00.0000000Z,2025-06-09T19:50:00.0000000Z,60.78,60.810390,60.551834477044862915520,,61.66915,EndOfDay,140.836640,3.3213755799330056935303812547
DKNG,Long,276,2025-06-09T16:44:00.0000000Z,2025-06-09T16:50:00.0000000Z,2025-06-09T19:50:00.0000000Z,36.2,36.21810,36.075135203629105911360,,36.251865,EndOfDay,9.319140,0.2361770229952507909602314603
DKNG,Long,275,2025-06-09T19:52:00.0000000Z,2025-06-09T19:54:00.0000000Z,2025-06-09T19:54:00.0000000Z,36.3,36.31815,36.185120371932853185480,,36.271855,EndOfDay,-12.731125,-0.3480051825495036380568525569
AFRM,Long,162,2025-06-10T18:56:00.0000000Z,2025-06-10T19:02:00.0000000Z,2025-06-10T19:26:00.0000000Z,61.48,61.510740,61.161752228547461435640,,61.1311713524331877049221800,Stop,-61.4901209058235918026068400,-1.0876273572193994507707036273
DKNG,Long,268,2025-06-10T18:36:00.0000000Z,2025-06-10T18:42:00.0000000Z,2025-06-10T19:50:00.0000000Z,37.24,37.258620,37.0500037408668658410600,,37.461260,EndOfDay,54.307520,0.9713528602326233542466424776
HOOD,Long,133,2025-06-12T16:38:00.0000000Z,2025-06-12T16:40:00.0000000Z,2025-06-12T18:14:00.0000000Z,74.765,74.8023825,74.2649852341893525933000,,74.22785274157225791700335000,Stop,-76.41245787088969703855445000,-1.0690969139209918424419685765
DKNG,Long,264,2025-06-12T17:24:00.0000000Z,2025-06-12T17:26:00.0000000Z,2025-06-12T18:24:00.0000000Z,37.835,37.8539175,37.664920818201452873640,,37.6460883577923521472031800,Stop,-54.8668935428190331383604800,-1.0996443970861582457407999431
DKNG,Long,263,2025-06-12T19:54:00.0000000Z,2025-06-12T19:56:00.0000000Z,2025-06-12T19:56:00.0000000Z,37.965,37.9839825,37.7399107056812805605400,,37.9560125,EndOfDay,-7.3561100,-0.1145974285069399367905276208
HOOD,Long,134,2025-06-13T16:04:00.0000000Z,2025-06-13T16:06:00.0000000Z,2025-06-13T16:40:00.0000000Z,74.32,74.357160,73.970025010102030358160,,73.9330399975969793429809200,Stop,-56.8320803220047680405567200,-1.0955351840317985832867391353
DKNG,Long,264,2025-06-16T15:24:00.0000000Z,2025-06-16T15:26:00.0000000Z,2025-06-16T15:46:00.0000000Z,37.78,37.798890,37.644923514873498823800,,37.6261010531160620743881000,Stop,-45.6162819773596123615416000,-1.1222503828802218365032597449
HOOD,Long,130,2025-06-16T18:28:00.0000000Z,2025-06-16T18:30:00.0000000Z,2025-06-16T19:50:00.0000000Z,76.37,76.408185,75.9897526462253893920,,76.731615,EndOfDay,42.045900,0.7729564816926565660626878635
MARA,Long,650,2025-06-16T18:44:00.0000000Z,2025-06-16T18:46:00.0000000Z,2025-06-16T19:50:00.0000000Z,15.375,15.3826875,15.257942439228940027920,,15.3073425,EndOfDay,-48.9742500,-0.6039918497316531909910014478
DKNG,Long,264,2025-06-16T19:20:00.0000000Z,2025-06-16T19:30:00.0000000Z,2025-06-16T19:50:00.0000000Z,37.85,37.868925,37.734911379849292048080,,37.811085,EndOfDay,-15.269760,-0.4315979221735429659783668614
BROS,Long,141,2025-06-16T19:58:00.0000000Z,2025-06-17T13:30:00.0000000Z,2025-06-17T13:30:00.0000000Z,70.79,70.825395,70.39050771439825543680,,70.355312460541056309081600,Stop,-66.281638063711060419494400,-1.0809295995133547792947899035
HOOD,Long,111,2025-06-18T13:30:00.0000000Z,2025-06-18T13:32:00.0000000Z,2025-06-18T13:32:00.0000000Z,75.67,75.707835,74.809911749876100451440,,74.7725067940011624012142800,Stop,-103.8214308658709734652149200,-1.041657186034303871385210054
HOOD,Long,132,2025-06-18T14:56:00.0000000Z,2025-06-18T14:58:00.0000000Z,2025-06-18T15:06:00.0000000Z,75.64,75.677820,75.129868603123365248880,,75.0923036688218035662555600,Stop,-77.2881557155219292542660800,-1.068555230474244079158577054
AFRM,Long,140,2025-06-18T18:00:00.0000000Z,2025-06-18T18:02:00.0000000Z,2025-06-18T18:52:00.0000000Z,62.08,62.111040,61.401719868482910033720,,61.3710190085486685787031400,Stop,-103.6029388031863989815604000,-1.0432820930495496101764247964
