trial,strategy,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,camMinPrice,camMaxPrice,camMinGapPct,camMinDayGainPct,camMinRvol,camPullbackBars,camMaxPullbackPct,camStopCents,camRoundBreakDist,emMinPrice,emMaxPrice,emMinGapPct,emMinPremarketVol,emMinRvol,emPoleBars,emMinPolePct,emFlagBars,emMaxFlagRetrace,emEntryBufCents,emStopBufCents,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
47,Oliver,-1000.0000,0.000,0.000,7,0.00123716691054271940,2.4932214101279262,2.6863953635033192,0.0002146753083051530,0.0006669065368673330,,,,,,,,,,,,,,,,,,,,,18,0.0004751183725777635,1.5,0,0,0,0,0,0,0,0,0,0,0,0
56,Oliver,-1000.0000,0.000,0.000,9,0.00221221858272898060,1.7699904771381948,2.4659744049263984,0.0001929725334946870,0.0005608478396017330,,,,,,,,,,,,,,,,,,,,,2,0.0013038097181375190,2.0,0,0,0,0,0,0,0,0,0,0,0,0
57,Oliver,-1000.0000,0.000,0.000,24,0.00119598295781574390,2.6602486893815214,1.523508491191784,0.0005358266488350120,0.0005803907427845480,,,,,,,,,,,,,,,,,,,,,10,0.000486270920134275,0.75,0,0,0,0,0,0,0,0,0,0,0,0
68,Oliver,-1000.0000,0.000,0.000,21,0.00242845671224801620,2.4953831633065746,3.0586065044433848,0.0008715056394559820,0.0005510547145041890,,,,,,,,,,,,,,,,,,,,,13,0.0003519706813860555,0.75,0,0,0,0,0,0,0,0,0,0,0,0
94,Oliver,-1000.0000,0.000,0.000,18,0.001020409083934691230,1.4655446781150738,2.8153728161544416,0.0009199024540930530,0.0004929127201870610,,,,,,,,,,,,,,,,,,,,,11,0.0007572441607514595,0.5,0,0,0,0,0,0,0,0,0,0,0,0
98,Oliver,-1000.0000,0.000,0.000,21,0.00256311487386148160,2.852913115011954,2.699254146217952,0.0006689195952699140,0.0009684571628311920,,,,,,,,,,,,,,,,,,,,,10,0.000854544266990640,0.5,0,0,0,0,0,0,0,0,0,0,0,0
110,Oliver,-1000.0000,0.000,0.000,19,0.00241416824954290290,1.8817054692104946,2.1267951083494328,0.0009027648809844460,0.0003512428022694040,,,,,,,,,,,,,,,,,,,,,17,0.000258460609129845,0.75,0,0,0,0,0,0,0,0,0,0,0,0
119,Oliver,-1000.0000,0.000,0.000,23,0.0014485126465784910,2.0475798084622164,1.5020339937890096,0.000140369770648130,0.0006421726782071280,,,,,,,,,,,,,,,,,,,,,1,0.00129109039520430,,0,0,0,0,0,0,0,0,0,0,0,0
137,Oliver,-1000.0000,0.000,0.000,14,0.00139580029081357590,2.0134813931833404,2.6059565946021848,0.0002669575588158130,0.00007061696055839630,,,,,,,,,,,,,,,,,,,,,18,0.0014546698790298165,1.0,0,0,0,0,0,0,0,0,0,0,0,0
139,Oliver,-1000.0000,0.000,0.000,23,0.001174127730622015680,2.8108631938746486,1.967657402189288,0.0002177524940193410,0.0000987187987653160,,,,,,,,,,,,,,,,,,,,,19,0.0012698440469195340,,0,0,0,0,0,0,0,0,0,0,0,0
155,Oliver,-1000.0000,0.000,0.000,17,0.00215168406867966190,1.4081470639482828,1.5621411847240016,0.0002499528803163920,0.0007621413039798580,,,,,,,,,,,,,,,,,,,,,1,0.0011031037020045810,2.0,0,0,0,0,0,0,0,0,0,0,0,0
157,Oliver,-1000.0000,0.000,0.000,23,0.002969793767188580,2.3989413583646256,1.26516501203419880,0.0007735579282853560,0.0004920316229071620,,,,,,,,,,,,,,,,,,,,,1,0.0014485379070735240,2.0,0,0,0,0,0,0,0,0,0,0,0,0
163,Oliver,-1000.0000,0.000,0.000,22,0.00232965655267688290,2.0393102211129426,3.0009392855227640,0.0008803145507724560,0.0002749822653247890,,,,,,,,,,,,,,,,,,,,,19,0.00014981286094980915,1.5,0,0,0,0,0,0,0,0,0,0,0,0
171,Oliver,-1000.0000,0.000,0.000,14,0.00147499484032159340,2.3782239055159608,2.5021410095515376,0.0001574647776584440,0.0008895350275046820,,,,,,,,,,,,,,,,,,,,,18,0.0007482355168313880,1.0,0,0,0,0,0,0,0,0,0,0,0,0
175,Oliver,-1000.0000,0.000,0.000,14,0.00252297397820417520,2.9412290931405636,1.4905092010230344,0.0005428960097687770,0.0006907040358943420,,,,,,,,,,,,,,,,,,,,,6,0.0004601501612738475,0.5,0,0,0,0,0,0,0,0,0,0,0,0
178,Oliver,-1000.0000,0.000,0.000,19,0.00200545261148617180,1.29572650422143130,2.4307692481813808,0.000798522768448350,0.0004537901815277480,,,,,,,,,,,,,,,,,,,,,7,0.0002855470533415425,1.5,0,0,0,0,0,0,0,0,0,0,0,0
190,Oliver,-1000.0000,0.000,0.000,14,0.00270585418851387490,1.7240681460704970,2.493222631045256,0.0005133131307146110,0.00004643843464853170,,,,,,,,,,,,,,,,,,,,,20,0.0010183569479353530,2.0,0,0,0,0,0,0,0,0,0,0,0,0
204,Oliver,-1000.0000,0.000,0.000,11,0.00135701857570419940,2.5781777772950838,3.0657350638721768,0.0006515991551110520,0.0007858823355221570,,,,,,,,,,,,,,,,,,,,,2,0.0006234431823824730,2.0,0,0,0,0,0,0,0,0,0,0,0,0
215,Oliver,-1000.0000,0.000,0.000,21,0.00181567952028274510,2.3059068104745390,1.7530570707530984,0.0001067881607947820,0.0000442828489673710,,,,,,,,,,,,,,,,,,,,,20,0.0014717569090294455,0.75,0,0,0,0,0,0,0,0,0,0,0,0
223,Oliver,-1000.0000,0.000,0.000,17,0.001138184101850811420,2.4640648484528370,3.4614773094474704,0.0009147190572296820,0.000575889477774450,,,,,,,,,,,,,,,,,,,,,5,0.0004522948176377895,2.0,0,0,0,0,0,0,0,0,0,0,0,0
226,Oliver,-1000.0000,0.000,0.000,11,0.00189041089820229090,2.1873480715729992,3.071050912687112,0.0005023201562009380,0.0008397817410713910,,,,,,,,,,,,,,,,,,,,,3,0.0002348165804216715,2.0,0,0,0,0,0,0,0,0,0,0,0,0
242,Oliver,-1000.0000,0.000,0.000,14,0.00238862759591482070,2.4650655621965724,1.9159442994817832,0.0008261678674380140,0.0000003293096089406450,,,,,,,,,,,,,,,,,,,,,12,0.0012646560609641745,,0,0,0,0,0,0,0,0,0,0,0,0
261,Oliver,-1000.0000,0.000,0.000,9,0.00181414349461633020,2.4728246245872336,2.2203401183338568,0.0008093419670170840,0.0005699205969320240,,,,,,,,,,,,,,,,,,,,,19,0.0011584427548378905,1.5,0,0,0,0,0,0,0,0,0,0,0,0
263,Oliver,-1000.0000,0.000,0.000,16,0.00201186346822039430,1.36534898167725144,1.1013737604028423136,0.0006788128650182920,0.0007714588180051460,,,,,,,,,,,,,,,,,,,,,3,0.0014992681739382765,1.5,0,0,0,0,0,0,0,0,0,0,0,0
293,Oliver,-1000.0000,0.000,0.000,22,0.00218384536364294810,1.4365286952054726,2.3119277807008136,0.0005643368710597680,0.0001679288247450850,,,,,,,,,,,,,,,,,,,,,11,0.0013364497005643560,0.5,0,0,0,0,0,0,0,0,0,0,0,0
117,Oliver,-1026.8830550024768940481956212,-1442.6811786707513550499228544,-403.18586950006520254560477154,19,0.0058420539292702760,2.7742956668950134,1.6111412497754864,0.0007158970421719820,0.0005603779123911530,,,,,,,,,,,,,,,,,,,,,10,0.0002206775237436765,0.75,13,-0.2723656180503836031286438328,0.3126042228654414877706723042,0.0159692998099009022616088696,-292.36271465635461489717304375,0.3076923076923076923076923077,24,-0.0909407954383758350136001615,0.7604965008261302407391810906,0.011339029166556207423716683,-130.03128762361981980987591313,0.5
30,Oliver,-1049.7601516663192469470919993,-126.61501252523793876776311396,-2434.4778603779412092160853272,18,0.0055744519986093260,2.7993545985777654,3.226285395643808,0.0008975613391481160,0.0002093899465209760,,,,,,,,,,,,,,,,,,,,,20,0.000217899758935860,2.0,8,-0.0086646450050071632871254136,0.8688189082016292265734732925,0.0045999108008541431804829104,-18.5112746988566631097601600,0.5,8,-0.4893178564261518051587838104,0.1724902591673836432195365338,0.0150725484391422422959205304,-329.17480688345417283001466000,0.375
