symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
PLTR,Long,287,2026-01-05T18:36:00.0000000Z,2026-01-05T18:39:00.0000000Z,2026-01-05T20:51:00.0000000Z,174.045,174.1320225,173.166648168418094589480,,174.432740,EndOfDay,86.3059225,0.3115035175083129673207575013
SOFI,Long,1707,2026-01-05T18:45:00.0000000Z,2026-01-05T18:51:00.0000000Z,2026-01-05T20:51:00.0000000Z,29.27,29.284635,29.066080387181211442440,,29.2103875,EndOfDay,-126.7404825,-0.3397205807848185591514900596
DKNG,Long,1368,2026-01-05T19:18:00.0000000Z,2026-01-05T19:21:00.0000000Z,2026-01-05T20:51:00.0000000Z,36.51,36.528255,36.285106888572623434680,,36.4367725,EndOfDay,-125.1480600,-0.3762418694636827431451255599
DKNG,Short,1322,2026-01-06T20:21:00.0000000Z,2026-01-06T20:24:00.0000000Z,2026-01-06T20:51:00.0000000Z,35.395,35.3773025,35.6798101887619635979000,,35.067525,EndOfDay,409.5258550,1.0240318230184121065008922133
BROS,Long,803,2026-01-06T18:09:00.0000000Z,2026-01-06T18:12:00.0000000Z,2026-01-06T20:51:00.0000000Z,62.18,62.211090,61.761671328386082930840,,63.288340,EndOfDay,865.031750,2.3969854125807998321661228342
PLTR,Long,277,2026-01-06T20:54:00.0000000Z,2026-01-06T20:57:00.0000000Z,2026-01-06T20:57:00.0000000Z,179.865,179.9549325,179.015859391844654167680,,179.580165,EndOfDay,-103.8105975,-0.399082346992311295791318042
PATH,Long,2802,2026-01-07T20:57:00.0000000Z,2026-01-08T13:51:00.0000000Z,2026-01-08T14:30:00.0000000Z,17.83,17.838915,17.727609400231265183160,,17.7187455955311495505684200,Stop,-336.7146713217189593072871600,-1.0796348496260062447554965042
AFRM,Short,613,2026-01-08T20:42:00.0000000Z,2026-01-08T20:45:00.0000000Z,2026-01-08T20:51:00.0000000Z,81.5,81.45925,81.951048265372257805520,,81.720840,EndOfDay,-160.354670,-0.5319050887704823011308904549
HOOD,Short,431,2026-01-09T17:09:00.0000000Z,,,115.81,,116.51570811466765968200,,,NoFill,0,0
PLTR,Short,281,2026-01-09T17:33:00.0000000Z,,,177.55,,178.454058359657944352440,,,NoFill,0,0
AFRM,Long,607,2026-01-09T18:03:00.0000000Z,2026-01-09T18:06:00.0000000Z,2026-01-09T18:45:00.0000000Z,82.23,82.271115,81.838963869651948970200,,81.7980443877171229957149000,Stop,-287.1538616557063416010557000,-1.0946878974998162199661311063
U,Short,1123,2026-01-09T20:48:00.0000000Z,2026-01-09T20:51:00.0000000Z,2026-01-09T20:51:00.0000000Z,44.545,44.5227275,44.846045938727020258720,,44.5672725,EndOfDay,-50.0240350,-0.1377743879235097283467029298
SOXL,Long,922,2026-01-09T20:00:00.0000000Z,2026-01-09T20:03:00.0000000Z,2026-01-09T20:51:00.0000000Z,54.2,54.22710,53.9577237046520149807800,,54.362805,EndOfDay,125.120010,0.5037748396706321272057834961
PLTR,Short,282,2026-01-09T20:51:00.0000000Z,2026-01-09T20:54:00.0000000Z,2026-01-09T20:54:00.0000000Z,177.16,177.071420,177.733961279464290146680,,177.468690,EndOfDay,-112.030140,-0.5996154689730727645105642651
