symbol,direction,qty,signalTimeUtc,entryTimeUtc,exitTimeUtc,entryLimit,filledEntry,stop,tp,exitPrice,outcome,pnl,r
BROS,Short,140,2025-09-04T18:20:00.0000000Z,2025-09-04T18:25:00.0000000Z,2025-09-04T19:50:00.0000000Z,71.23,71.194385,71.507534745286612154730,,71.2005825,EndOfDay,-0.8676500,-0.0197908511607687929136628696
DKNG,Short,217,2025-09-08T19:15:00.0000000Z,2025-09-08T19:20:00.0000000Z,2025-09-08T19:50:00.0000000Z,46.03,46.006985,46.171321916945447154320,,45.9979875,EndOfDay,1.9524575,0.0547503273594136256028678779
RIOT,Long,724,2025-09-09T13:25:00.0000000Z,2025-09-09T13:30:00.0000000Z,2025-09-09T13:30:00.0000000Z,13.79,13.796895,13.69663972568993444510,,13.689791405827089477877450,Stop,-77.543002181187218016726200,-1.0683088237499081981658981423
MARA,Long,614,2025-09-15T13:05:00.0000000Z,2025-09-15T13:10:00.0000000Z,2025-09-15T13:30:00.0000000Z,16.27,16.278135,16.216021631437280051060,,16.2079136206215614110344700,Stop,-43.1159269383612936248354200,-1.1305356802140178378453043154
PENN,Long,505,2025-09-23T17:00:00.0000000Z,2025-09-23T17:05:00.0000000Z,2025-09-23T17:45:00.0000000Z,19.76,19.769880,19.59519260025713249080,,19.585395003957003924554600,Stop,-93.164923001713018099927000,-1.0560864510809034601921206626
PENN,Short,607,2025-11-03T18:20:00.0000000Z,2025-11-03T18:25:00.0000000Z,2025-11-03T20:40:00.0000000Z,16.465,16.4567675,16.5390556303443017481950,,16.54732515815947389906909750,Stop,-54.96849850280065673494218250,-1.1004947831548927086979677741
PENN,Long,667,2025-12-01T18:10:00.0000000Z,2025-12-01T18:15:00.0000000Z,2025-12-01T19:20:00.0000000Z,14.975,14.9824875,14.9213392632060052257750,,14.91387859357440222316211250,Stop,-45.76214058587371715087096250,-1.1220095627080403009046092792
LCID,Long,760,2025-12-03T18:40:00.0000000Z,2025-12-03T18:45:00.0000000Z,2025-12-03T20:50:00.0000000Z,13.145,13.1515725,13.0917881173656709166850,,13.553220,EndOfDay,305.2521000,6.7182679205148807679441162351
BROS,Long,165,2025-12-03T20:00:00.0000000Z,2025-12-03T20:05:00.0000000Z,2025-12-03T20:50:00.0000000Z,60.565,60.5952825,60.255217245790682409210,,61.259355,EndOfDay,109.5719625,1.9527796262044721372771683999
HOOD,Long,72,2025-12-04T20:50:00.0000000Z,2025-12-04T20:55:00.0000000Z,2025-12-04T20:55:00.0000000Z,137.245,137.3136225,136.6214818769458388025650,,137.041445,EndOfDay,-19.5967800,-0.3932401753836974848703101388
MARA,Short,863,2025-12-11T14:25:00.0000000Z,2025-12-11T14:30:00.0000000Z,2025-12-11T14:40:00.0000000Z,11.58,11.574210,11.652857459541041147050,,11.6586838882708116676235250,Stop,-72.9009655777104691591020750,-1.0740828599394246806518463268
PENN,Long,709,2025-12-11T19:25:00.0000000Z,2025-12-11T19:30:00.0000000Z,2025-12-11T20:05:00.0000000Z,14.095,14.1020475,14.036556332020925518920,,14.0295380538549150561605400,Stop,-51.4091973168652251821771400,-1.1071637349367920804591194294
PENN,Long,676,2025-12-22T19:55:00.0000000Z,,,14.78,,14.686396902947820218870,,,NoFill,0,0
AFRM,Short,133,2025-12-23T20:20:00.0000000Z,2025-12-23T20:25:00.0000000Z,2025-12-23T20:45:00.0000000Z,75.21,75.172395,75.468506036255069059650,,75.5062402892731965941798250,Stop,-44.4014234733351470259167250,-1.1274327816192010309052837486
